gene_symbol	case_carriers	case_non_carriers	control_carriers	control_non_carriers	fisher.p_value	fisher.odds_ratio	fisher.ci_95_lower	fisher.ci_95_upper
MINPP1	8	7692	18	20836	6.6075e-01	1.2039e+00	4.5275e-01	2.9116e+00
MIOS	11	7689	34	20820	8.6657e-01	8.7605e-01	4.0021e-01	1.7717e+00
MIPEP	6	7694	12	20842	5.9564e-01	1.3544e+00	4.1692e-01	3.9011e+00
MIPOL1	8	7692	18	20836	6.6075e-01	1.2039e+00	4.5275e-01	2.9116e+00
MIS18A	4	7696	14	20840	7.9444e-01	7.7370e-01	1.8539e-01	2.4646e+00
MIS18BP1	4	7696	22	20832	2.6755e-01	4.9215e-01	1.2325e-01	1.4498e+00
MISP	10	7690	37	20817	5.1020e-01	7.3165e-01	3.2433e-01	1.5015e+00
MITF	8	7692	20	20834	8.3278e-01	1.0834e+00	4.1256e-01	2.5691e+00
MIXL1	6	7694	9	20845	2.5352e-01	1.8061e+00	5.2882e-01	5.6837e+00
MKI67	41	7659	105	20749	7.7920e-01	1.0578e+00	7.1793e-01	1.5329e+00
MKKS	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
MKLN1	6	7694	21	20833	6.6975e-01	7.7364e-01	2.5538e-01	1.9826e+00
MKNK1	8	7692	19	20835	8.2827e-01	1.1405e+00	4.3173e-01	2.7297e+00
MKNK2	15	7685	21	20833	5.8795e-02	1.9364e+00	9.2801e-01	3.9427e+00
MKRN1	8	7692	20	20834	8.3278e-01	1.0834e+00	4.1256e-01	2.5691e+00
MKRN2	5	7695	24	20830	2.9808e-01	5.6394e-01	1.6798e-01	1.5086e+00
MKRN2OS	6	7694	15	20839	8.0983e-01	1.0834e+00	3.4426e-01	2.9562e+00
MKS1	6	7694	9	20845	2.5352e-01	1.8061e+00	5.2882e-01	5.6837e+00
MKX	5	7695	19	20835	6.4725e-01	7.1255e-01	2.0786e-01	1.9738e+00
MLANA	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
MLC1	2	7698	17	20837	1.2539e-01	3.1844e-01	3.5679e-02	1.3421e+00
MLEC	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
MLF1	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
MLF2	4	7696	6	20848	4.7425e-01	1.8059e+00	3.7473e-01	7.6177e+00
MLH1	7	7693	14	20840	4.7111e-01	1.3545e+00	4.6245e-01	3.5877e+00
MLH3	12	7688	33	20821	1.0000e+00	9.8481e-01	4.6290e-01	1.9579e+00
MLIP	15	7685	27	20827	2.2281e-01	1.5056e+00	7.4405e-01	2.9347e+00
MLKL	2	7698	21	20833	5.7847e-02	2.5774e-01	2.9294e-02	1.0549e+00
MLLT1	6	7694	21	20833	6.6975e-01	7.7364e-01	2.5538e-01	1.9826e+00
MLLT10	12	7688	36	20818	8.7125e-01	9.0262e-01	4.2736e-01	1.7761e+00
MLLT3	4	7696	6	20848	4.7425e-01	1.8059e+00	3.7473e-01	7.6177e+00
MLN	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
MLNR	10	7690	25	20829	8.4931e-01	1.0834e+00	4.6416e-01	2.3371e+00
MLPH	4	7696	10	20844	1.0000e+00	1.0834e+00	2.4794e-01	3.7575e+00
MLX	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
MLXIP	14	7686	31	20823	5.0548e-01	1.2235e+00	6.0105e-01	2.3704e+00
MLXIPL	8	7692	28	20826	7.0696e-01	7.7359e-01	3.0457e-01	1.7431e+00
MLYCD	7	7693	15	20839	6.3221e-01	1.2641e+00	4.3585e-01	3.2953e+00
MMAB	6	7694	9	20845	2.5352e-01	1.8061e+00	5.2882e-01	5.6837e+00
MMACHC	6	7694	15	20839	8.0983e-01	1.0834e+00	3.4426e-01	2.9562e+00
MMADHC	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
MMD	4	7696	10	20844	1.0000e+00	1.0834e+00	2.4794e-01	3.7575e+00
MMD2	2	7698	10	20844	5.3300e-01	5.4153e-01	5.7685e-02	2.5421e+00
MME	8	7692	22	20832	1.0000e+00	9.8482e-01	3.7894e-01	2.2980e+00
MMEL1	12	7688	24	20830	4.5158e-01	1.3547e+00	6.1698e-01	2.8183e+00
MMGT1	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
MMP1	2	7698	15	20839	2.7113e-01	3.6093e-01	4.0044e-02	1.5527e+00
MMP10	9	7691	11	20843	7.9061e-02	2.2173e+00	8.1177e-01	5.8871e+00
MMP11	8	7692	19	20835	8.2827e-01	1.1405e+00	4.3173e-01	2.7297e+00
MMP12	8	7692	5	20849	9.2481e-03	4.3364e+00	1.2504e+00	1.6856e+01
MMP13	8	7692	13	20841	3.2297e-01	1.6673e+00	5.9882e-01	4.3418e+00
MMP14	9	7691	19	20835	5.2662e-01	1.2832e+00	5.1108e-01	2.9780e+00
MMP15	13	7687	46	20808	4.6394e-01	7.6501e-01	3.7895e-01	1.4411e+00
MMP16	8	7692	16	20838	4.9253e-01	1.3545e+00	5.0167e-01	3.3560e+00
MMP17	12	7688	49	20805	2.4756e-01	6.6277e-01	3.2067e-01	1.2651e+00
MMP19	6	7694	12	20842	5.9564e-01	1.3544e+00	4.1692e-01	3.9011e+00
MMP2	4	7696	13	20841	1.0000e+00	8.3325e-01	1.9786e-01	2.6982e+00
MMP20	4	7696	5	20849	2.6339e-01	2.1672e+00	4.2992e-01	1.0073e+01
MMP21	7	7693	23	20831	8.3719e-01	8.2412e-01	2.9851e-01	1.9847e+00
MMP24	5	7695	5	20849	1.4633e-01	2.7093e+00	6.2334e-01	1.1773e+01
MMP25	11	7689	27	20827	8.5487e-01	1.1035e+00	4.9373e-01	2.2999e+00
MMP26	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
MMP27	6	7694	14	20840	8.0160e-01	1.1608e+00	3.6548e-01	3.2170e+00
MMP28	6	7694	15	20839	8.0983e-01	1.0834e+00	3.4426e-01	2.9562e+00
MMP3	7	7693	13	20841	4.5058e-01	1.4587e+00	4.9263e-01	3.9352e+00
MMP7	2	7698	15	20839	2.7113e-01	3.6093e-01	4.0044e-02	1.5527e+00
MMP8	5	7695	16	20838	1.0000e+00	8.4626e-01	2.4237e-01	2.4185e+00
MMP9	10	7690	32	20822	7.3025e-01	8.4616e-01	3.7085e-01	1.7652e+00
MMRN1	11	7689	53	20801	9.0026e-02	5.6147e-01	2.6434e-01	1.0883e+00
MMRN2	10	7690	10	20844	3.9152e-02	2.7104e+00	1.0120e+00	7.2577e+00
MMS19	6	7694	33	20821	1.4651e-01	4.9202e-01	1.6849e-01	1.1898e+00
MMS22L	20	7680	38	20816	2.3497e-01	1.4265e+00	7.8592e-01	2.5156e+00
MN1	21	7679	75	20779	3.0021e-01	7.5769e-01	4.4314e-01	1.2438e+00
MNAT1	0	7700	8	20846	1.1838e-01	0.0000e+00	0.0000e+00	1.5865e+00
MND1	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
MNDA	7	7693	13	20841	4.5058e-01	1.4587e+00	4.9263e-01	3.9352e+00
MNS1	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
MNT	7	7693	12	20842	3.1235e-01	1.5803e+00	5.2695e-01	4.3556e+00
MNX1	7	7693	28	20826	4.4723e-01	6.7682e-01	2.4945e-01	1.5865e+00
MOB1A	4	7696	5	20849	2.6339e-01	2.1672e+00	4.2992e-01	1.0073e+01
MOB1B	3	7697	9	20845	1.0000e+00	9.0274e-01	1.5714e-01	3.6187e+00
MOB2	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
MOB3A	6	7694	9	20845	2.5352e-01	1.8061e+00	5.2882e-01	5.6837e+00
MOB3B	4	7696	4	20850	2.2368e-01	2.7091e+00	5.0446e-01	1.4547e+01
MOB3C	0	7700	8	20846	1.1838e-01	0.0000e+00	0.0000e+00	1.5865e+00
MOCOS	8	7692	28	20826	7.0696e-01	7.7359e-01	3.0457e-01	1.7431e+00
MOCS1	6	7694	14	20840	8.0160e-01	1.1608e+00	3.6548e-01	3.2170e+00
MOCS2	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
MOG	4	7696	3	20851	9.0116e-02	3.6122e+00	6.1096e-01	2.4665e+01
MOGAT1	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
MOGAT2	4	7696	15	20839	7.9626e-01	7.2210e-01	1.7441e-01	2.2675e+00
MOGAT3	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
MOK	6	7694	17	20837	1.0000e+00	9.5587e-01	3.0843e-01	2.5418e+00
MON1A	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
MON1B	7	7693	28	20826	4.4723e-01	6.7682e-01	2.4945e-01	1.5865e+00
MON2	13	7687	39	20815	8.7598e-01	9.0261e-01	4.4182e-01	1.7286e+00
MORC1	14	7686	30	20824	4.9676e-01	1.2644e+00	6.1913e-01	2.4605e+00
MORC2	13	7687	31	20823	7.3409e-01	1.1360e+00	5.4528e-01	2.2359e+00
MORC3	10	7690	21	20833	5.4385e-01	1.2900e+00	5.4217e-01	2.8637e+00
MORC4	7	7693	15	20839	6.3221e-01	1.2641e+00	4.3585e-01	3.2953e+00
MORF4L1	2	7698	12	20842	3.7751e-01	4.5124e-01	4.9043e-02	2.0276e+00
MORF4L2	0	7700	6	20848	2.0065e-01	0.0000e+00	0.0000e+00	2.3001e+00
MORN1	6	7694	23	20831	5.3471e-01	7.0631e-01	2.3516e-01	1.7853e+00
MORN2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
MORN3	6	7694	7	20847	1.2615e-01	2.3224e+00	6.4458e-01	8.0730e+00
MORN5	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
MOS	5	7695	20	20834	5.0708e-01	6.7690e-01	1.9845e-01	1.8594e+00
MOSMO	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
MOSPD1	0	7700	7	20847	2.0092e-01	0.0000e+00	0.0000e+00	1.8789e+00
MOSPD2	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
MOSPD3	4	7696	7	20847	5.0160e-01	1.5479e+00	3.3219e-01	6.0907e+00
MOV10L1	13	7687	36	20818	1.0000e+00	9.7796e-01	4.7569e-01	1.8895e+00
MOXD1	6	7694	20	20834	8.2583e-01	8.1236e-01	2.6683e-01	2.0984e+00
MPC1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
MPC1L	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
MPC2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
MPDZ	20	7680	88	20766	5.0282e-02	6.1451e-01	3.5782e-01	1.0081e+00
MPG	4	7696	15	20839	7.9626e-01	7.2210e-01	1.7441e-01	2.2675e+00
MPHOSPH10	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
MPHOSPH6	3	7697	1	20853	6.2561e-02	8.1265e+00	6.5244e-01	4.2565e+02
MPHOSPH8	11	7689	31	20823	1.0000e+00	9.6093e-01	4.3556e-01	1.9655e+00
MPHOSPH9	11	7689	27	20827	8.5487e-01	1.1035e+00	4.9373e-01	2.2999e+00
MPI	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
MPL	6	7694	7	20847	1.2615e-01	2.3224e+00	6.4458e-01	8.0730e+00
MPLKIP	1	7699	16	20838	5.5221e-02	1.6917e-01	4.0372e-03	1.0893e+00
MPO	8	7692	23	20831	1.0000e+00	9.4196e-01	3.6411e-01	2.1825e+00
MPP1	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
MPP2	9	7691	16	20838	3.6584e-01	1.5240e+00	5.9333e-01	3.6642e+00
MPP3	8	7692	22	20832	1.0000e+00	9.8482e-01	3.7894e-01	2.2980e+00
MPP4	3	7697	11	20843	7.7141e-01	7.3855e-01	1.3228e-01	2.7967e+00
MPP5	4	7696	24	20830	1.9864e-01	4.5110e-01	1.1372e-01	1.3136e+00
MPP6	4	7696	11	20843	1.0000e+00	9.8483e-01	2.2864e-01	3.3248e+00
MPP7	3	7697	15	20839	4.3121e-01	5.4148e-01	1.0045e-01	1.9149e+00
MPPE1	5	7695	2	20852	1.8030e-02	6.7729e+00	1.1087e+00	7.1294e+01
MPPED1	6	7694	14	20840	8.0160e-01	1.1608e+00	3.6548e-01	3.2170e+00
MPPED2	4	7696	12	20842	1.0000e+00	9.0272e-01	2.1214e-01	2.9797e+00
MPRIP	12	7688	29	20825	7.2640e-01	1.1209e+00	5.2069e-01	2.2663e+00
MPST	9	7691	22	20832	8.3974e-01	1.1081e+00	4.4891e-01	2.5051e+00
MPV17	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
MPV17L2	4	7696	6	20848	4.7425e-01	1.8059e+00	3.7473e-01	7.6177e+00
MPZ	4	7696	8	20846	7.4492e-01	1.3543e+00	2.9834e-01	5.0570e+00
MPZL1	5	7695	4	20850	6.5854e-02	3.3865e+00	7.2874e-01	1.7069e+01
MPZL2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
MPZL3	3	7697	4	20850	3.9619e-01	2.0317e+00	2.9755e-01	1.2012e+01
MR1	4	7696	12	20842	1.0000e+00	9.0272e-01	2.1214e-01	2.9797e+00
MRAP	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
MRAP2	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
MRAS	4	7696	9	20845	7.5782e-01	1.2037e+00	2.7081e-01	4.3143e+00
MRC1	10	7690	39	20815	3.3784e-01	6.9407e-01	3.0880e-01	1.4167e+00
MRC2	20	7680	37	20817	1.7891e-01	1.4651e+00	8.0519e-01	2.5925e+00
MRE11	6	7694	11	20843	4.2121e-01	1.4776e+00	4.4853e-01	4.3602e+00
MREG	4	7696	4	20850	2.2368e-01	2.7091e+00	5.0446e-01	1.4547e+01
MRFAP1	1	7699	8	20846	4.5982e-01	3.3844e-01	7.6303e-03	2.5252e+00
MRFAP1L1	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
MRGBP	6	7694	4	20850	2.8528e-02	4.0646e+00	9.6358e-01	1.9584e+01
MRGPRD	3	7697	14	20840	5.8501e-01	5.8018e-01	1.0686e-01	2.0796e+00
MRGPRG	6	7694	18	20836	1.0000e+00	9.0270e-01	2.9322e-01	2.3749e+00
MRGPRX2	5	7695	14	20840	1.0000e+00	9.6721e-01	2.7255e-01	2.8430e+00
MRM1	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
MRM2	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
MRNIP	6	7694	15	20839	8.0983e-01	1.0834e+00	3.4426e-01	2.9562e+00
MRO	0	7700	7	20847	2.0092e-01	0.0000e+00	0.0000e+00	1.8789e+00
MROH1	26	7674	65	20789	7.2338e-01	1.0836e+00	6.5933e-01	1.7334e+00
MROH2A	25	7675	58	20796	5.3596e-01	1.1679e+00	6.9951e-01	1.8983e+00
MROH2B	19	7681	47	20807	7.8126e-01	1.0951e+00	6.0653e-01	1.9035e+00
MROH6	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
MROH7	17	7683	43	20811	7.7278e-01	1.0709e+00	5.7225e-01	1.9185e+00
MROH7-TTC4	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
MROH8	12	7688	23	20831	3.4202e-01	1.4137e+00	6.4071e-01	2.9619e+00
MROH9	8	7692	19	20835	8.2827e-01	1.1405e+00	4.3173e-01	2.7297e+00
MRPL1	4	7696	6	20848	4.7425e-01	1.8059e+00	3.7473e-01	7.6177e+00
MRPL10	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
MRPL11	5	7695	12	20842	7.8828e-01	1.1285e+00	3.1138e-01	3.4427e+00
MRPL13	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
MRPL14	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
MRPL15	3	7697	9	20845	1.0000e+00	9.0274e-01	1.5714e-01	3.6187e+00
MRPL16	3	7697	11	20843	7.7141e-01	7.3855e-01	1.3228e-01	2.7967e+00
MRPL18	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
MRPL19	2	7698	10	20844	5.3300e-01	5.4153e-01	5.7685e-02	2.5421e+00
MRPL21	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
MRPL22	4	7696	5	20849	2.6339e-01	2.1672e+00	4.2992e-01	1.0073e+01
MRPL23	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
MRPL24	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
MRPL28	7	7693	18	20836	1.0000e+00	1.0533e+00	3.7168e-01	2.6442e+00
MRPL3	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
MRPL32	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
MRPL33	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
MRPL35	3	7697	3	20851	3.5343e-01	2.7089e+00	3.6274e-01	2.0229e+01
MRPL36	3	7697	3	20851	3.5343e-01	2.7089e+00	3.6274e-01	2.0229e+01
MRPL37	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
MRPL39	6	7694	11	20843	4.2121e-01	1.4776e+00	4.4853e-01	4.3602e+00
MRPL42	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
MRPL44	4	7696	9	20845	7.5782e-01	1.2037e+00	2.7081e-01	4.3143e+00
MRPL45	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
MRPL47	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
MRPL48	3	7697	8	20846	1.0000e+00	1.0156e+00	1.7349e-01	4.2330e+00
MRPL50	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
MRPL51	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
MRPL52	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
MRPL54	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
MRPL57	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
MRPL58	4	7696	4	20850	2.2368e-01	2.7091e+00	5.0446e-01	1.4547e+01
MRPS10	1	7699	8	20846	4.5982e-01	3.3844e-01	7.6303e-03	2.5252e+00
MRPS14	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
MRPS15	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
MRPS18A	3	7697	9	20845	1.0000e+00	9.0274e-01	1.5714e-01	3.6187e+00
MRPS18B	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
MRPS21	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
MRPS23	1	7699	8	20846	4.5982e-01	3.3844e-01	7.6303e-03	2.5252e+00
MRPS24	2	7698	9	20845	7.3805e-01	6.0173e-01	6.3254e-02	2.9082e+00
MRPS25	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
MRPS27	10	7690	11	20843	4.6200e-02	2.4639e+00	9.3774e-01	6.3932e+00
MRPS30	8	7692	15	20839	4.7984e-01	1.4449e+00	5.3032e-01	3.6320e+00
MRPS31	4	7696	13	20841	1.0000e+00	8.3325e-01	1.9786e-01	2.6982e+00
MRPS33	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
MRPS35	6	7694	4	20850	2.8528e-02	4.0646e+00	9.6358e-01	1.9584e+01
MRPS36	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
MRPS5	6	7694	15	20839	8.0983e-01	1.0834e+00	3.4426e-01	2.9562e+00
MRPS9	5	7695	9	20845	5.4630e-01	1.5049e+00	3.9607e-01	5.0022e+00
MRRF	2	7698	11	20843	5.3425e-01	4.9228e-01	5.3014e-02	2.2565e+00
MRS2	10	7690	14	20840	1.1060e-01	1.9358e+00	7.6890e-01	4.6881e+00
MRTFA	8	7692	18	20836	6.6075e-01	1.2039e+00	4.5275e-01	2.9116e+00
MRTFB	11	7689	44	20810	2.8830e-01	6.7665e-01	3.1501e-01	1.3323e+00
MRTO4	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
MRVI1	10	7690	43	20811	2.1621e-01	6.2934e-01	2.8188e-01	1.2727e+00
MS4A1	3	7697	11	20843	7.7141e-01	7.3855e-01	1.3228e-01	2.7967e+00
MS4A10	5	7695	9	20845	5.4630e-01	1.5049e+00	3.9607e-01	5.0022e+00
MS4A12	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
MS4A13	4	7696	3	20851	9.0116e-02	3.6122e+00	6.1096e-01	2.4665e+01
MS4A14	7	7693	23	20831	8.3719e-01	8.2412e-01	2.9851e-01	1.9847e+00
MS4A15	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
MS4A18	6	7694	16	20838	1.0000e+00	1.0156e+00	3.2539e-01	2.7336e+00
MS4A2	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
MS4A3	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
MS4A4A	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
MS4A4E	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
MS4A5	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
MS4A6A	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
MS4A6E	4	7696	5	20849	2.6339e-01	2.1672e+00	4.2992e-01	1.0073e+01
MS4A7	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
MS4A8	3	7697	9	20845	1.0000e+00	9.0274e-01	1.5714e-01	3.6187e+00
MSANTD1	5	7695	19	20835	6.4725e-01	7.1255e-01	2.0786e-01	1.9738e+00
MSANTD2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
MSANTD3	7	7693	13	20841	4.5058e-01	1.4587e+00	4.9263e-01	3.9352e+00
MSANTD3-TMEFF1	6	7694	4	20850	2.8528e-02	4.0646e+00	9.6358e-01	1.9584e+01
MSANTD4	5	7695	11	20843	7.7831e-01	1.2312e+00	3.3524e-01	3.8453e+00
MSC	5	7695	10	20844	5.6684e-01	1.3544e+00	3.6314e-01	4.3507e+00
MSGN1	3	7697	12	20842	7.7234e-01	6.7698e-01	1.2256e-01	2.5094e+00
MSH2	12	7688	31	20823	8.6451e-01	1.0485e+00	4.9009e-01	2.1010e+00
MSH3	8	7692	27	20827	7.0463e-01	8.0227e-01	3.1485e-01	1.8164e+00
MSH4	6	7694	24	20830	5.3690e-01	6.7686e-01	2.2621e-01	1.7005e+00
MSH5	10	7690	16	20838	1.8899e-01	1.6936e+00	6.8670e-01	3.9716e+00
MSH6	15	7685	45	20809	8.8424e-01	9.0259e-01	4.6704e-01	1.6509e+00
MSI1	6	7694	20	20834	8.2583e-01	8.1236e-01	2.6683e-01	2.0984e+00
MSI2	5	7695	4	20850	6.5854e-02	3.3865e+00	7.2874e-01	1.7069e+01
MSL1	0	7700	10	20844	7.1677e-02	0.0000e+00	0.0000e+00	1.2080e+00
MSL2	7	7693	16	20838	6.4646e-01	1.1850e+00	4.1212e-01	3.0461e+00
MSL3	4	7696	9	20845	7.5782e-01	1.2037e+00	2.7081e-01	4.3143e+00
MSLN	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
MSLNL	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
MSMB	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
MSMO1	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
MSN	3	7697	13	20841	5.8185e-01	6.2483e-01	1.1421e-01	2.2747e+00
MSR1	6	7694	14	20840	8.0160e-01	1.1608e+00	3.6548e-01	3.2170e+00
MSRA	5	7695	12	20842	7.8828e-01	1.1285e+00	3.1138e-01	3.4427e+00
MSRB1	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
MSRB2	2	7698	12	20842	3.7751e-01	4.5124e-01	4.9043e-02	2.0276e+00
MSRB3	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
MSS51	5	7695	12	20842	7.8828e-01	1.1285e+00	3.1138e-01	3.4427e+00
MST1R	6	7694	14	20840	8.0160e-01	1.1608e+00	3.6548e-01	3.2170e+00
MSTN	5	7695	18	20836	8.1418e-01	7.5217e-01	2.1822e-01	2.1030e+00
MSX1	7	7693	20	20834	1.0000e+00	9.4787e-01	3.3851e-01	2.3347e+00
MSX2	3	7697	9	20845	1.0000e+00	9.0274e-01	1.5714e-01	3.6187e+00
MT1E	0	7700	5	20849	3.3307e-01	0.0000e+00	0.0000e+00	2.9556e+00
MT1F	2	7698	1	20853	1.7893e-01	5.4174e+00	2.8198e-01	3.1899e+02
MT1G	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
MT1HL1	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
MT3	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
MT4	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
MTA1	5	7695	19	20835	6.4725e-01	7.1255e-01	2.0786e-01	1.9738e+00
MTA2	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
MTA3	10	7690	20	20834	4.1580e-01	1.3546e+00	5.6597e-01	3.0337e+00
MTBP	10	7690	25	20829	8.4931e-01	1.0834e+00	4.6416e-01	2.3371e+00
MTCH1	6	7694	20	20834	8.2583e-01	8.1236e-01	2.6683e-01	2.0984e+00
MTCH2	2	7698	9	20845	7.3805e-01	6.0173e-01	6.3254e-02	2.9082e+00
MTCL1	37	7663	58	20796	1.0638e-02	1.7312e+00	1.1132e+00	2.6622e+00
MTDH	4	7696	14	20840	7.9444e-01	7.7370e-01	1.8539e-01	2.4646e+00
MTERF1	2	7698	9	20845	7.3805e-01	6.0173e-01	6.3254e-02	2.9082e+00
MTERF2	7	7693	9	20845	1.5703e-01	2.1075e+00	6.6672e-01	6.3621e+00
MTERF3	3	7697	5	20849	4.5188e-01	1.6252e+00	2.5232e-01	8.3557e+00
MTERF4	4	7696	6	20848	4.7425e-01	1.8059e+00	3.7473e-01	7.6177e+00
MTF1	7	7693	16	20838	6.4646e-01	1.1850e+00	4.1212e-01	3.0461e+00
